,title,devanagari,verse_text,verse_text_no_samdhis
592,16.23,"यः शास्त्रविधिमुत्सृज्य वर्तते कामकारतः ।
न स सिद्धिमवाप्नोति न सुखं न परां गतिम् ॥ १६.२३ ॥","yaḥ śāstra-vidhim utsṛjya
vartate kāma-kārataḥ
na sa siddhim avāpnoti
na sukhaṁ na parāṁ gatim",yaḥ śāstra vidhim utsṛjya vartate kāma kārataḥ na saḥ siddhim avāpnoti na sukham na parām gatim
593,16.24,"तस्माच्छास्त्रं प्रमाणं ते कार्याकार्यव्यवस्थितौ ।
ज्ञात्वा शास्त्रविधानोक्तं कर्म कर्तुमिहार्हसि ॥ १६.२४ ॥","tasmāc chāstraṁ pramāṇaṁ te
kāryākārya-vyavasthitau
jñātvā śāstra-vidhānoktaṁ
karma kartum ihārhasi",tasmāt śāstram pramāṇam te kārya akārya vyavasthitau jñātvā śāstra vidhāna uktam karma kartum iha arhasi
594,17.1,"अर्जुन उवाच ।
ये शास्त्रविधिमुत्सृज्य यजन्ते श्रद्धयान्विताः
तेषां निष्ठा तु का कृष्ण सत्त्वमाहो रजस्तमः ॥ १७.१ ॥","arjuna uvāca
ye śāstra-vidhim utsṛjya
yajante śraddhayānvitāḥ
teṣāṁ niṣṭhā tu kā kṛṣṇa
sattvam āho rajas tamaḥ",arjunaḥ uvāca ye śāstra vidhim utsṛjya yajante śraddhayā anvitāḥ teṣām niṣṭhā tu kā kṛṣṇa sattvam āho rajaḥ tamaḥ
595,17.2,"श्रीभगवानुवाच ।
त्रिविधा भवति श्रद्धा देहिनां सा स्वभावजा
सात्त्विकी राजसी चैव तामसी चेति तां शृणु ॥ १७.२ ॥","śrī-bhagavān uvāca
tri-vidhā bhavati śraddhā
dehināṁ sā svabhāva-jā
sāttvikī rājasī caiva
tāmasī ceti tāṁ śṛṇu",śrī bhagavān uvāca tri vidhā bhavati śraddhā dehinām sā sva bhāva jā sāttvikī rājasī ca eva tāmasī ca iti tām śṛṇu
596,17.3,"सत्त्वानुरूपा सर्वस्य श्रद्धा भवति भारत ।
श्रद्धामयोऽयं पुरुषो यो यच्छ्रद्धः स एव सः ॥ १७.३ ॥","sattvānurūpā sarvasya
śraddhā bhavati bhārata
śraddhā-mayo ’yaṁ puruṣo
yo yac-chraddhaḥ sa eva saḥ",sattva anurūpā sarvasya śraddhā bhavati bhārata śraddhā mayaḥ ayam puruṣaḥ yaḥ yat śraddhaḥ saḥ eva saḥ
597,17.4,"यजन्ते सात्त्विका देवान्यक्षरक्षांसि राजसाः ।
प्रेतान्भूतगणांश्चान्ये यजन्ते तामसा जनाः ॥ १७.४ ॥","yajante sāttvikā devān
yakṣa-rakṣāṁsi rājasāḥ
pretān bhūta-gaṇāṁś cānye
yajante tāmasā janāḥ",yajante sāttvikāḥ devān yakṣa rakṣāṁsi rājasāḥ pretān bhūta gaṇān ca anye yajante tāmasāḥ janāḥ
598,17.5,"अशास्त्रविहितं घोरं तप्यन्ते ये तपो जनाः ।
दम्भाहंकारसंयुक्ताः कामरागबलान्विताः ॥ १७.५ ॥","aśāstra-vihitaṁ ghoraṁ
tapyante ye tapo janāḥ
dambhāhaṅkāra-saṁyuktāḥ
kāma-rāga-balānvitāḥ",aśāstra vihitam ghoram tapyante ye tapaḥ janāḥ dambha ahaṅkāra saṁyuktāḥ kāma rāga bala anvitāḥ
599,17.6,"कर्षयन्तः शरीरस्थं भूतग्राममचेतसः ।
मां चैवान्तःशरीरस्थं तान्विद्ध्यासुरनिश्चयान् ॥ १७.६ ॥","karṣayantaḥ śarīra-sthaṁ
bhūta-grāmam acetasaḥ
māṁ caivāntaḥ śarīra-sthaṁ
tān viddhy āsura-niścayān",karṣayantaḥ śarīra stham bhūta grāmam acetasaḥ mām ca eva antaḥ śarīra stham tān viddhi āsura niścayān
600,17.7,"आहारस्त्वपि सर्वस्य त्रिविधो भवति प्रियः ।
यज्ञस्तपस्तथा दानं तेषां भेदमिमं शृणु ॥ १७.७ ॥","āhāras tv api sarvasya
tri-vidho bhavati priyaḥ
yajñas tapas tathā dānaṁ
teṣāṁ bhedam imaṁ śṛṇu",āhāraḥ tu api sarvasya tri vidhaḥ bhavati priyaḥ yajñaḥ tapaḥ tathā dānam teṣām bhedam imam śṛṇu
601,17.8,"आयुःसत्त्वबलारोग्यसुखप्रीतिविवर्धनाः ।
रस्याः स्निग्धाः स्थिरा हृद्या आहाराः सात्त्विकप्रियाः ॥ १७.८ ॥","āyuḥ-sattva-balārogya-
sukha-prīti-vivardhanāḥ
rasyāḥ snigdhāḥ sthirā hṛdyā
āhārāḥ sāttvika-priyāḥ",āyuḥ sattva bala ārogya sukha prīti vivardhanāḥ rasyāḥ snigdhāḥ sthirāḥ hṛdyāḥ āhārāḥ sāttvika priyāḥ
602,17.9,"कट्\u200cवम्ललवणात्युष्णतीक्ष्णरूक्षविदाहिनः ।
आहारा राजसस्येष्टा दुःखशोकामयप्रदाः ॥ १७.९ ॥","kaṭv-amla-lavaṇāty-uṣṇa-
tīkṣṇa-rūkṣa-vidāhinaḥ
āhārā rājasasyeṣṭā
duḥkha-śokāmaya-pradāḥ",kaṭu amla lavaṇa ati uṣṇa tīkṣṇa rūkṣa vidāhinaḥ āhārāḥ rājasasya iṣṭāḥ duḥkha śoka āmaya pradāḥ
603,17.10,"यातयामं गतरसं पूति पर्युषितं च यत् ।
उच्छिष्टमपि चामेध्यं भोजनं तामसप्रियम् ॥ १७.१० ॥","yāta-yāmaṁ gata-rasaṁ
pūti paryuṣitaṁ ca yat
ucchiṣṭam api cāmedhyaṁ
bhojanaṁ tāmasa-priyam",yāta yāmam gata rasam pūti paryuṣitam ca yat ucchiṣṭam api ca amedhyam bhojanam tāmasa priyam
604,17.11,"अफलाकाङ्क्षिभिर्यज्ञो विधिदृष्टो य इज्यते ।
यष्टव्यमेवेति मनः समाधाय स सात्त्विकः ॥ १७.११ ॥","aphalākāṅkṣibhir yajño
vidhi-diṣṭo ya ijyate
yaṣṭavyam eveti manaḥ
samādhāya sa sāttvikaḥ",aphala ākāṅkṣibhiḥ yajñaḥ vidhi diṣṭaḥ yaḥ ijyate yaṣṭavyam eva iti manaḥ samādhāya saḥ sāttvikaḥ
605,17.12,"अभिसंधाय तु फलं दम्भार्थमपि चैव यत् ।
इज्यते भरतश्रेष्ठ तं यज्ञं विद्धि राजसम् ॥ १७.१२ ॥","abhisandhāya tu phalaṁ
dambhārtham api caiva yat
ijyate bharata-śreṣṭha
taṁ yajñaṁ viddhi rājasam",abhisandhāya tu phalam dambha artham api ca eva yat ijyate bharata śreṣṭha tam yajñam viddhi rājasam
606,17.13,"विधिहीनमसृष्टान्नं मन्त्रहीनमदक्षिणम् ।
श्रद्धाविरहितं यज्ञं तामसं परिचक्षते ॥ १७.१३ ॥","vidhi-hīnam asṛṣṭānnaṁ
mantra-hīnam adakṣiṇam
śraddhā-virahitaṁ yajñaṁ
tāmasaṁ paricakṣate",vidhi hīnam asṛṣṭa annam mantra hīnam adakṣiṇam śraddhā virahitam yajñam tāmasam paricakṣate
607,17.14,"देवद्विजगुरुप्राज्ञपूजनं शौचमार्जवम् ।
ब्रह्मचर्यमहिंसा च शारीरं तप उच्यते ॥ १७.१४ ॥","deva-dvija-guru-prājña-
pūjanaṁ śaucam ārjavam
brahmacaryam ahiṁsā ca
śārīraṁ tapa ucyate",deva dvija guru prājña pūjanam śaucam ārjavam brahmacaryam ahiṁsā ca śārīram tapaḥ ucyate
608,17.15,"अनुद्वेगकरं वाक्यं सत्यं प्रियहितं च यत् ।
स्वाध्यायाभ्यसनं चैव वाङ्मयं तप उच्यते ॥ १७.१५ ॥","anudvega-karaṁ vākyaṁ
satyaṁ priya-hitaṁ ca yat
svādhyāyābhyasanaṁ caiva
vāṅ-mayaṁ tapa ucyate",anudvega karam vākyam satyam priya hitam ca yat svādhyāya abhyasanam ca eva vāk mayam tapaḥ ucyate
609,17.16,"मनः प्रसादः सौम्यत्वं मौनमात्मविनिग्रहः ।
भावसंशुद्धिरित्येतत्तपो मानसमुच्यते ॥ १७.१६ ॥","manaḥ-prasādaḥ saumyatvaṁ
maunam ātma-vinigrahaḥ
bhāva-saṁśuddhir ity etat
tapo mānasam ucyate",manaḥ prasādaḥ saumyatvam maunam ātma vinigrahaḥ bhāva saṁśuddhiḥ iti etat tapaḥ mānasam ucyate
610,17.17,"श्रद्धया परया तप्तं तपस्तत्त्रिविधं नरैः ।
अफलाकाङ्क्षिभिर्युक्तैः सात्त्विकं परिचक्षते ॥ १७.१७ ॥","śraddhayā parayā taptaṁ
tapas tat tri-vidhaṁ naraiḥ
aphalākāṅkṣibhir yuktaiḥ
sāttvikaṁ paricakṣate",śraddhayā parayā taptam tapaḥ tat tri vidham naraiḥ aphala ākāṅkṣibhiḥ yuktaiḥ sāttvikam paricakṣate
611,17.18,"सत्कारमानपूजार्थं तपो दम्भेन चैव यत् ।
क्रियते तदिह प्रोक्तं राजसं चलमध्रुवम् ॥ १७.१८ ॥","satkāra-māna-pūjārthaṁ
tapo dambhena caiva yat
kriyate tad iha proktaṁ
rājasaṁ calam adhruvam",sat kāra māna pūjā artham tapaḥ dambhena ca eva yat kriyate tat iha proktam rājasam calam adhruvam
612,17.19,"मूढग्राहेणात्मनो यत्पीडया क्रियते तपः ।
परस्योत्सादनार्थं वा तत्तामसमुदाहृतम् ॥ १७.१९ ॥","mūḍha-grāheṇātmano yat
pīḍayā kriyate tapaḥ
parasyotsādanārthaṁ vā
tat tāmasam udāhṛtam",mūḍha grāheṇa ātmanaḥ yat pīḍayā kriyate tapaḥ parasya utsādana artham vā tat tāmasam udāhṛtam
613,17.20,"दातव्यमिति यद्दानं दीयतेऽनुपकारिणे ।
देशे काले च पात्रे च तद्दानं सात्त्विकं स्मृतम् ॥ १७.२० ॥","dātavyam iti yad dānaṁ
dīyate ’nupakāriṇe
deśe kāle ca pātre ca
tad dānaṁ sāttvikaṁ smṛtam",dātavyam iti yat dānam dīyate anupakāriṇe deśe kāle ca pātre ca tat dānam sāttvikam smṛtam
614,17.21,"यत्तु प्रत्युपकारार्थं फलमुद्दिश्य वा पुनः ।
दीयते च परिक्लिष्टं तद्दानं राजसं स्मृतम् ॥ १७.२१ ॥","yat tu pratyupakārārthaṁ
phalam uddiśya vā punaḥ
dīyate ca parikliṣṭaṁ
tad dānaṁ rājasaṁ smṛtam",yat tu prati upakāra artham phalam uddiśya vā punaḥ dīyate ca parikliṣṭam tat dānam rājasam smṛtam
615,17.22,"अदेशकाले यद्दानमपात्रेभ्यश्च दीयते ।
असत्कृतमवज्ञातं तत्तामसमुदाहृतम् ॥ १७.२२ ॥","adeśa-kāle yad dānam
apātrebhyaś ca dīyate
asat-kṛtam avajñātaṁ
tat tāmasam udāhṛtam",adeśa kāle yat dānam apātrebhyaḥ ca dīyate asat kṛtam avajñātam tat tāmasam udāhṛtam
616,17.23,"ॐतत्सदिति निर्देशो ब्रह्मणस्त्रिविधः स्मृतः ।
ब्राह्मणास्तेन वेदाश्च यज्ञाश्च विहिताः पुरा ॥ १७.२३ ॥","oṁ tat sad iti nirdeśo
brahmaṇas tri-vidhaḥ smṛtaḥ
brāhmaṇās tena vedāś ca
yajñāś ca vihitāḥ purā",oṁ tat sat iti nirdeśaḥ brahmaṇaḥ tri vidhaḥ smṛtaḥ brāhmaṇāḥ tena vedāḥ ca yajñāḥ ca vihitāḥ purā
617,17.24,"तस्माद ॐ द्दत्युदाहृत्य यज्ञदानतपःक्रियाः ।
प्रवर्तन्ते विधानोक्ताः सततं ब्रह्मवादिनाम् ॥ १७.२४ ॥","tasmād oṁ ity udāhṛtya
yajña-dāna-tapaḥ-kriyāḥ
pravartante vidhānoktāḥ
satataṁ brahma-vādinām",tasmāt oṁ iti udāhṛtya yajña dāna tapaḥ kriyāḥ pravartante vidhāna uktāḥ satatam brahma vādinām
618,17.25,"तदित्यनभिसन्धाय फलं यज्ञतपःक्रियाः ।
दानक्रियाश्च विविधाः क्रियन्ते मोक्षकाङ्क्षिभिः ॥ १७.२५ ॥","tad ity anabhisandhāya
phalaṁ yajña-tapaḥ-kriyāḥ
dāna-kriyāś ca vividhāḥ
kriyante mokṣa-kāṅkṣibhiḥ",tat iti anabhisandhāya phalam yajña tapaḥ kriyāḥ dāna kriyāḥ ca vividhāḥ kriyante mokṣa kāṅkṣibhiḥ
619,17.26,"सद्भावे साधुभावे च सदित्येतत्प्रयुज्यते ।
प्रशस्ते कर्मणि तथा सच्छब्दः पार्थ युज्यते ॥ १७.२६ ॥","sad-bhāve sādhu-bhāve ca
sad ity etat prayujyate
praśaste karmaṇi tathā
sac-chabdaḥ pārtha yujyate",sat bhāve sādhu bhāve ca sat iti etat prayujyate praśaste karmaṇi tathā sat śabdaḥ pārtha yujyate
620,17.27,"यज्ञे तपसि दाने च स्थितिः सदिति चोच्यते ।
कर्म चैव तदर्थीयं सदित्येवाभिधीयते ॥ १७.२७ ॥","yajñe tapasi dāne ca
sthitiḥ sad iti cocyate
karma caiva tad-arthīyaṁ
sad ity evābhidhīyate",yajñe tapasi dāne ca sthitiḥ sat iti ca ucyate karma ca eva tat arthīyam sat iti eva abhidhīyate
